tag_03777_01989986158|uulakixx uuYaramAxa pAlamm mekkcikkkOvill aamykkkapppatttadu
tag_08228_00449376296|cummmA aapppati pArrdddu kann cimitttixAlE pOdumm NAmm vizuNNduvituvOmm
tag_01181_01343004795|katumm mazykkkityYill patadddy veLiYitttu veRRRi peRRRirukkkiRArrkaLL
tag_09162_00482075824|ticammparr iiRudiYill kuruvixx vItAxa daxucu rAciYill pudaxx varuvArr
tag_01515_00711362250|piradamarukkku JeYalalidA katidamm
tag_05632_01130973530|iiruNURu keJadddill
tag_01181_01415727348|eelllA NAtttilumm maXidarrkaLL oorE mAdiridAxx
tag_09162_00475013251|vicAranykkkAka cipiyyYitamm daYANidi mARaxx AAJarAka vEnntumm uuccca NIdimaxxRamm
tag_03762_00183621967|patamm veLiYAki daYA‌ripppu NiRuvaxamm ca‌riYAxa dakavaly coxxxAll matttumE uunnmy eennnikkky de‌riYavarumm
tag_01515_01933347935|palaradu cixxxa vaYadu AAcy ooxxRAka iirukkkumm
tag_06418_01486541518|vicArany patadddy pala virudukaLukkku aaxupppi iirukkkiROmm
tag_03777_00031095352|HarapppA ciNNdu veLi pakudiYill aamyNNdiruNNda panntyYa NakaraggkaLill ooxxRu
tag_05557_01237467129|pirapala OOviYarr eemmeepp uucyxx lanntaXill kAlamAxArr
tag_01818_00418093167|NAxx ciXimA pixxxani pAtakarAka aaRimukamAki yymmpadu varutaggkaLL AAkiRadu
tag_08228_01535687192|kanyYAzi kaly iilakkkiYa iidazz mInntumm veLivaradd dotaggkiYadu
tag_08228_00284672240|damizz iilakkkanadddill mAdddiry eexapppatuvadu kann iimykkkumm NEradddykk kuRikkkumm aaLavAkumm
tag_00535_01468366535|pAkkdAdd panaYakk kydikaLy vituvikkkumm muYaRRciYill palarr uuYirizapppu
tag_09162_00609120101|aadEpOxxRa rOll kitydddAll mInntumm ceYYYa AAvalAka iirukkkiRArAmm
tag_09674_01702886780|dEciYa paggkucc caNNdyYumm Nippti eetttAYiramm AAYiramm puLLLikaLAka uuYarrNNdadu
tag_09674_00401981626|kutummpadddutaxx pArrkkkakk kUtiYa JaxarajjcakamAxa patamm
tag_03762_01599202591|mukaNUll camUka valydaLadddixx madipppu yymmpadu millliYaxx tAlarrkaLAka uuYarrvu
tag_06418_01084344519|tAkkkAvill NatypeRRRa kirikkkatt mukkkOnadd dotarill iilaggky veRRRi
tag_03837_00264760458|NOkkkiYA doziRRcAly mUtapppatumm vivakAramm kuRidddu AArAYapppatumm eexxRu madddiYa aamycccarr NirrmalA cIdArAmaxx derividddArr
tag_09162_00651278437|aakacccivapppu ceYYmadipp pataggkaLL mUlamm eekippdiYapp piramitukaLL kanntupitipppu
tag_08228_01625657799|sspeYixx JerrmaXiYy vexxRu iiRudipp pOtttikkkudd dErrvAxadu
tag_03777_01613980364|malEciYa NAtALumaxxRadddy piradamarr NaJIpp racAkk kalydddArr viryvill dErrdall
tag_07925_01519694888|paggkucccaNNdy iixxRu carivutaxx duvaggkiYadu
tag_07925_00190626192|mIdddExx eerivaLidd ditttadddy vita pARy eerivaLidd ditttamm mikavumm AApadddAxadu
tag_03777_00281211312|kuRuvypp pAcaxamm Natakkkavumm iillly
tag_01469_00216261956|oollliYAka vEnntumm eexxpadaRRkAka cApppAttty diYAkamm ceYYvadelllAmm pydddiYakkkAradddaxamm
tag_01469_00365369585|kuRRRAlamm aaruvikaLill veLLLapp perukkku kuRyNNdadu
tag_03777_01630829089|cOmAliYadd dalyNakarill iiruNNdu aall capApp pOrALikaLL veLiYERixarr
tag_09162_00643848132|pacaggka iiranntu patamm eepppatipppatttadu
tag_01181_01854845337|iidaxykk kattta cimenntt yyYAYiramm taxxxumm eeqqku iirummpu padixetttAYiramm taxxxumm uupaYOkapppatudddapppatttadu
tag_09162_01470455469|malEciYadd dirypppatamm tanntA puddrA iixaggkaLukkkityYE carrcccyYykk kiLapppiYuLLLadu
tag_05935_01949672929|eexavE aatudddadAkavumm veRRRi patamm kotukkka vEnntumm eexxpadill uuRudiYAka iirukkkiRArr
tag_01469_00597298489|ciXimAvukkku vaNNda pOdu uuggkaLL lattciYamm eexxxavAka iiruNNdadu
tag_07925_00151372946|viYApArikaLE! AAzamm deriYAmall kAly vitAdIrrkaLL
tag_03777_00790612814|vikkkatt kIppparr sstammpigg ceYYdArr
tag_01469_00698341924|ciRu mudalItttALarrkaLy kavara kamihaxx aadikaripppu
tag_05935_00260654445|vivacAYa duRyYilumm kuRipppittta iitadddy vakikkkiRadu
tag_08228_01445443270|eekippdiYa aaracudddalyvarr HossXi mupArakk padavi vilakixArr
tag_01424_01449322218|mudall mUxxRu NALill yyNNdu lattcadddu aaRupadddyNNdAYiramm vacUliddduLLLadu
tag_01181_01417262740|eexadu daNNdyYArr JAdakadddy padixyNNdu porudddaggkaLAka mARRRixArr
tag_09162_01564652557|AAssdddirEliYa mudddarapppudd dotarr iiRudicc cuRRRu iiranntAmm pOtttiYill iilaggky veRRRi
tag_01424_00778850289|ssrI viJaYY viddYAlaYA kaly aaRiviYall kalllUriYill muxxxURu pErr paggkERRRa vikkkipppItiYA paYilaraggkamm
tag_03837_01624023455|poduvAka iiLyjarrkaLukkkAxa pataggkaLE aadikamm varukixxRaxa
tag_03837_00604398158|vaYalukkku cexxRa pixxxarr aaggkiruNNda paxy maradddill iiruNNdu Nuggku paRikkkalAmm eexxRu kURixExx
tag_01181_01740670902|patukAYamm kAYamm aatyNNdavarrkaLuLL cilaradu Nilamy kavalykkkitamAka iirupppadAkakk kURapppatukiRadu
tag_08228_01868650597|caddYaJOdi qqpilimmss daYAripppill Natikkkumm aaJidd
tag_03837_02009385147|cuRRRulAdd duRy mEmmpatumm
tag_07925_01633612433|cidddiravady eedirrpppu dixamm uulakamm muzuvadumm aaxucarikkkapppattta aaxxRu iiNNda duYara cammpavamm NikazzNNdirukkkiRadu
tag_03762_00009759176|panamm dicy dirupppapppatttady vaggkALadEcadddixx kirAmixx vaggki maRukkkiRadu
tag_08228_00144035098|kEttkiRa kadyYill NAYakikkku mukkkiYaddduvamm iirukkkiRadA eexxRudAxx pArrpppExx
tag_03777_00220260719|cUtAxukkku aarukill ceggkatalill pataku mUzzkiYadill NURRRu doxxxURRRu EEzu pErr uuYirizaNNdaxarr
tag_01469_01588205062|diruvyYARu pOxxRa pakudikaLill cila vydIka yydIkakk kutummpaggkaLL iixxRaLavumm vacikkkixxRaxarr
tag_01469_01135700889|peRRROrrkaLL AAciriYarrkaLL tAkktarrkaLL eexa palaritamm kalaNNdAYYvu ceYYdu iiNNda patamm uuruvAkkkapppatttuLLLadu
tag_08228_00811175856|cexxxy kAjjcipuramm diruvaLLLUrr mAvatttaggkaLill iirupadddi yyNNdu cexxti mItttarukkku mEll mazy padivAka vAYYpppirupppadAka aavarr kuRipppitttArr
tag_01469_01929235179|kuvAdddamAlAvill pakkkAYA eerimaly vetidddadAll AAYirakkkanakkkAxOrr veLiYERumm Nily
tag_01818_01404552284|maxadyriYamm aavarukkku katyciYill veRRRiYy daNNdirukkkiRadu
tag_09674_01721684391|vizAvill pEciYa tellli damizzcc caggkadddixx poducc ceYalALarr kannnaxx patypppu eepppOdumE makkkaLukkkAxadAka iirukkka vEnntumm
tag_03777_02013704207|aakktOparr iirupadddi mUxxRAmm dEdi veLLLikk kizamy mokaramm panntiky
tag_03762_01045382823|AAssdiriYAvill NAttci kAla pudykuzi mILadd dOnntapppatavirukkkiRadu
tag_01424_00702627506|paggkucccaNNdy iixxRu EERRRadddutaxx dotaggkiYadu
tag_01181_01998034885|pudu vElykk kitykkkumm
tag_01515_00857249360|kiXi aaracudddalyvarr dErrvu oodddivypppu
tag_07925_01622696773|iiNNdiYA mUxxRu OOvarrkaLukkku padixoxxRu raxxkaLL eetudddu viLyYAti varukiRadu
tag_01469_01256577252|mykkrOcAqqpptt YAkU AAkiYavy iinyNNdu paniYARRRa mutivu
tag_01469_00981307058|aakadicc ciRuvarrkaLy malEciYAvukkku aaxupppa AAssdirEliYA ditttamm
tag_05632_01979770596|ooru kilOmItttarill
tag_05632_01182512811|NErAka cellka
tag_08228_01009744851|pazaggkutiYixarixx maRyNNda mozikaLydd dEtumm pani AAdddirEliYAvill AArammpamm
tag_05935_00224359780|diruccceNNdUriluLLLa murukaxx kOvilill iiruvarumm dirumanamm ceYYdukonntaxarr
tag_03777_00056395364|iiNNda katall reYill pAladddixx moddda dUramm iiranntu puLLLi NARRpadddi yyNNdu kilO mItttarr AAkumm
tag_03191_01284016178|eepOlA kAYYcccalixx vaLarrccci katttukkkuLL iillly eexa uulaka cukAdAra aamypppu aaRivipppu
tag_05557_00742383872|aattlAnntiss vinnnOtamm daxadu katycipp paYanadddy AArammpidddadu
tag_03777_00799662516|pudu vElykk kitykkkumm
tag_05557_01113918084|vERRRumadadddavarrkaLAll ditIrr dirupppamm uunntAkumm
tag_07925_00697484614|aaciciYixx puXida pirAxxcicixx kalllaRy puxaramykkkapppatttuLLLadu
tag_01181_02036106250|pOliYO aaRRRa NAtAka iiNNdiYA aaRivipppu
tag_09162_01824939035|mUxxRu puLLLikaLAka eezudddapppatumm AAYYda eezudddiRRku daXiNily eexxRumm peYarunntu
tag_05935_00164849924|deluggku mozi mikavumm iiXimyYAxa moziYAkapp paravalAka karudapppatukiRadu
tag_08228_01177367359|maRakkka mutiYAda aaxupavamm
tag_08228_01002427293|patamm veLiYAki daYA‌ripppu NiRuvaxamm ca‌riYAxa dakavaly coxxxAll matttumE uunnmy eennnikkky de‌riYavarumm
tag_03837_01572837976|tAtA mOtttArrsixx NAxxku pudiYa katttumAxa vAkaxaggkaLL aaRimukamm
tag_01818_00880508427|YUtiYUpp daRRpOdu padixyNNdu NimitaggkaLL EERRRu pirapalamm
tag_03762_01379446657|NIdiddduRyYill veLipppatyYAxa dIrrpppukaLL veLiYAkumm
tag_09162_00627895923|eeNNdiraxy viLammparapppatudddiYadilumm caNNdypppatudddiYadilumm caxx pikkcarrss daxadu muzudddiRaxyYumm kAtttiYadu
tag_03777_01567296596|iiNNdOxEciYakk kAtttudddIYAll ciggkapppUrr puky mUtttadddill mUzzkiYadu
tag_09162_00507021655|iida‌RRku kAranamm eexxxa
tag_08288_01978626584|uuggkaLukkkumm makEhh pApuvukkkumm eexxxadAxx cannty
tag_01469_00145568077|Jaxavari iirupadddi AARull podukkkUtttamm makkkaLL NalakkkUtttanidd dalyvarrkaLL aaRivipppu
tag_01469_01075650228|pala mAkAnaggkaLukkku perumm dI aapAYa eecccarikkky vitukkkapppatttuLLLadu
tag_05935_00871098365|mAdamm iirupadddi NAxxku lattcaggkaLL varumAxamm varumm eexxkiRArrkaLL
tag_07925_00438197874|paLudUkkkudall pOtttiYill cIxa vIrAggkaxy pudiYa uulaka cAdaxy
tag_01181_01807256437|vazipAtttudd dalaggkaLy katttuvadaRRku pudiYa cattta vidikaLL aamalukkku varumm
tag_09162_00408019295|yyvari kOsstill racAYaxakk kazivAll pAdikkkapppatttavarrkaLukkku Nattta IItu
tag_01469_01873981780|aaNNda kirAmadddill mika piRRpatudddapppattta makkkaLumm dalidd makkkaLumm vAzzNNdu varukixxRaxarr
tag_03762_01682518351|rommpa varuhamA iiNNda NALukkkAkadddAxx kAdddiruNNdExx aadarrvA pEttti
tag_01818_02016619242|uuggkaLL kunaggkaLy vERu YArukkkAvadu mARRRikk konntirukkkiRIrrkaLA
tag_01181_01652893654|NiYUcilANNdu vIrarrkaLill mekkkalllamm uuttpata NAxxku vIrarrkaLL takk aavutt AAki veLiYERixarr
tag_01515_01826720603|aamerikkka iiNNdiYarr cidddArrdddA mukkkarrJiYixx NUlukkku pulittcarr paricu
tag_00023_01303644101|AAppkAXissdAxx pAkissdAXill AARuiiranntu rikktarr NilaNatukkkamm
tag_08228_00790288774|mannnixx patypppykk konntAtuvadu eeggkaLixx katamy
tag_08228_01908251291|pARy eerivaLidd ditttadddy damizakadddill ceYallpatudddakkkUtAdu eexxRu eedirrpppu derivikkka vEnntumm
tag_01818_02081707033|aanntadddixx aazaki patttamm davaRudalAka pilipppyxxcu aazakikkku padill kolammpiYA aazakikkku darapppatttadu
tag_05632_00992516395|mERRku NOkkki
tag_09162_00412338981|iiNNdiYA iilaggkyYy vexxRu uulakakkkinnnadddypp peRRRadu
tag_01469_00981071112|cOYipp mAlikk mIdu mOcati vazakkku
tag_03191_01380905830|HarapppA ciNNdu veLi pakudiYill aamyNNdiruNNda panntyYa NakaraggkaLill ooxxRu
tag_03777_00916091518|pudaxx ooruvarukkku valuvAka iiruNNdAll mellliYa virallkaLL NILamAxa virallkaLL iirukkkumm
tag_03777_01947209526|dirykk kadyYAka iiruNNdu patamAkkkapppattta iiNNda dirypppatadddixx NikazzvukaLL daRRpOdu NiJamAki uuLLLaxa
tag_01181_01816648991|oovvvorumuRyYumm veRRRiYixx cadavIdamumm eekiRukiRadu
tag_09674_01869246787|veLiNAtttu cuRRRulApppaYanikaLL varuky damizakadddiRRku mUxxRAvadu iitamm
tag_08228_01323338421|kUtaggkuLamm aanumixx NilyYadddy ceYaRRpatuddda damizaka aaracavy mutivu
tag_05935_00149828018|mudall mUxxRu NAttkaLill yyNNdu lattcadddu aaRupadddyNNdAYiramm vacUliddduLLLadu
tag_01424_00475145820|mAYaxx kAladddu aariYa ciRRpaggkaLL kuvAdddamAlAvill kanntupitipppu
tag_09162_00449396530|aakkkamm pakkkadddu katykkkArarrkaLypp pakydddukk koLLLAdIrrkaLL
tag_07925_01014298897|eexavE aatudddadAkavumm veRRRi patamm kotukkka vEnntumm eexxpadill uuRudiYAka iirukkkiRExx
tag_03777_02063189737|kEraLadddu paddmaNApa cuvAmi kOYilill perumaLavu daggkamm kanntupitipppu
tag_01469_00788298640|camUkadddill periYa aaNNdassdill iirupppavarrkaLixx Nattpu kitykkkumm
tag_01469_00701334239|aarrJexxtIxA cuvittcarrlANNdu aanikaLL dakudi
tag_09162_00500487909|AAssdddirEliYa mudddarapppudd dotarill AAdddirEliYA iilaggky aanikaLL iiRudipp pOtttikkkudd dakudi
tag_09162_01403880976|cilarr daggkaLy aaRivALiYAka kAtttikk koLLLa uuggkaLy matttamm dattti mElitadddill collli vypppArrkaLL
tag_01469_00573645245|cejjcikkku aarukE uuLLLa kirAmadddill eexakkkudd deriNNda pAllYa Nannparr ooruvarr vacikkkiRArr
tag_03762_00033138707|caNNdEkamilllAmall damizz ciXimA ca‌ridddiradddill iidudAxx aadika diryYaraggkukaLill veLiYAkumm patamm
tag_00929_01986440261|pApaNAcamm aany NURRRu NARRpadddi iiranntu aati koLLLaLavu konntadu
tag_05557_02133288856|paggku caNNdykaLill ditIrr carivu
tag_01409_02080141888|caggkakarA NARRpadu raxxkaLilumm mEddYUss mupppadddi ooxxpadu raxxkaLilumm veLiYERixarr
tag_09162_01792618094|padddu paxxXiranntAmm vakupppu aaryYAnntu dErrvukaLL Jaxavari padixoxxRAmm dEdi duvakkkamm
tag_04140_00295954695|iiNNdiYakk kAhhmIrr vivakAradddill dalyYitapp pOvadillly eexa aamerikkkA aaRivipppu
tag_09674_00154171832|Nellcaxx manntElA vitudalyYixx iirupadu AAnntu NiRyvu konntAtapppatttadu
tag_09162_01388097251|kexxYA iixamOdalill yymmpadddi iiranntu pErr uuYirizapppu
tag_03762_02002866836|vaggkALadEca EE aanikkku eedirAxa AAtttadddill iiNNdiYa EE aani doxxxURRRu AARu raxxkaLL vidddiYAcadddill aapAra veRRRi
tag_03777_00209686659|deluggku mozi mikavumm iiXimyYAxa moziYAkapp palarAll karudapppatukiRadu
tag_03191_00647020589|kollkadddA rOtukaLill aaJidd OOtiYadumm iidddAli kapppalill risskkkAxa kAttciYill Natidddadumm maRakkka mutiYAdadu
tag_00929_01816271981|mE mUxxRu uulaka cakkdi dixamm
tag_01818_00622342646|ciRu vaYadu mudalE kaRRpUramm pOxxRa pudddiYutaxx kAnapppatumm mAnavarrkaLL dErrvill aadika madipppennkaLL peRukixxRaxarr
tag_05632_01371714269|cAly piriYumm iitadddill valadupakkkamm dirummpavumm
tag_01469_00662192724|aatuddda ciRidu NEradddill virAtt kOli NURRRu NARRpadu paNNdukaLill NURRRu mupppadddi eetttu raxxkaLL kuvidddu veLiYERixArr
tag_01818_02020620671|Nattcadddirapp porudddamm eexxpadu aavarrkaLL iiruvary matttumm cArrNNdadu
tag_09162_02064844397|datupppukk kAvalill uuLLLa eekippdixx muxxxALL dalyvarr mOrrciYy vituvikkka aamerikkkA kOrikkky
tag_01424_02011161286|mummpy caNNdy kuRiYItttu eenn cexxcekkss muxxxURRRu ooxxpadu puLLLikaLL aadikaridddu iirupadddi yyYAYiradddu eennnURRRu NAxxkAxadu
tag_03777_01558414848|mekkkalllamm caNNdiddda iiranntAvadu paNNdy aatidddu AAta muYaRRcidddArr
tag_08228_02075890369|EEpprall mupppadu uulaka kuzaNNdydd dozilALarr dixamm
tag_08288_00379586932|iixxRu eelllA paggkukaLixx vilykaLumm aadikarikkkumm
tag_03777_00857031896|karuvill iirukkkumm kuzaNNdyYypp pArrkkkiRArrkaLL
tag_09162_01303243804|ciRuciRu aaRuvy cikicccykaLumm varakkkUtumm
tag_01181_01643939073|marakadamani cArr aaLavukkku iiNNda sskiripptukkku uudavi ceYYdavarrkaLL vERu YArumm iillly
tag_01469_00783612322|vill vidddykkku matttumixxRi aaxydddu uuLLLaraggka viLyYAtttukaLukkkumm uuriYavarr pudaxx
tag_01469_01002170251|dArrpUrixx mukkkiYa pOrALikkkuzu cUtAxx aaracutaxx pOrrNiRuddda oopppaNNdamm
tag_01181_00564422071|Hari HAriss kUtttaniYAll cylanntAka cIRiYa ciggkamm
tag_09674_00579433462|kuRipppA pennkaLukkku kAxxpitexxtt darrRadA iiNNdapp patamm iirukkkumm
tag_01818_00703215418|kirakaggkaLyYumm pArrkkka vEnntumm
tag_09162_01205257154|pippravari iirupadddi NAxxku madddiYa kalAllvari dixamm
tag_06418_01678532402|maxadykk katttupppatuddduvadaRRkumm cila paYiRRcikaLycc ceYYYa vEnntumm
tag_05935_01268387162|pIkArill eekksspirass raYill datamm puranntadu EEzu petttikaLL kavizzNNdaxa
tag_03191_01610732270|daYAripppALarr curEhh kAmAttci mUlamm cAkkhi vellxass paRRRi kELLvipppatttExx
tag_01469_00912538666|dUnnkaLill IIrapppadadddukkku pOtttu iiruNNda cAkkku maRRRumm pAdukApppukkku pOtttu iiruNNda valykaLL dIpppitidddu eeriNNdaxa
tag_01818_00526971341|pippravari padixAxxku kAdalarr dixamm
tag_01424_01200558208|mERRku dotarrccci malypppakudikaLill kaxamazy peYYdu varukixxRadu
tag_00929_01813924194|cexxRa vAramm veLiYAxa kuRRRamm katidall carrvadEca patavizAkkkaLill kalaNNdu konntu pArAtttukaLy peRRRa patamm
tag_03777_00093379384|AAssdddirEliYadd dutupppAttta aaniYixx dalymypp padaviYiliruNNdu rikkki pAnntigg vilakixArr
tag_09162_00681529115|vyky aany eezupadddi ooxxRu aati koLLLavu konntadu
tag_09162_01037510962|rahhYAvill vepppa aaLavu aadikaridddukk konntE varukiRadu
tag_09674_00859740249|pataggkaLill Natikkka vEnntumm eexxRa AAcy iiduvary vaNNdadillly
tag_03777_01025357383|cacccixx tenntullkarr pudiYa uulaka cAdaxy
tag_01424_00048294325|kaNNduvattti kApppARRRummpati kamihhxary NAtiYa kOcccatyYAxx daYAripppALarr
tag_03191_01798920224|HacArEYutaxx pEcccu Natadddadd daYArexa piradamarr aaRivipppu
tag_01181_00667593620|pazaggkutiYixary aaggkIkarikkka AAdddirEliYAvill podu vAkkketupppu
tag_01469_01516909104|muxxpyvita iipppOdu kadykaLill aadika kavaxamm celuddduvadAka kURukiRArrkaLE
tag_03777_00748201344|dexxkizakkku IIrAXill perumm NilaNatukkkamm palarr uuYirizapppu
tag_01818_00485651006|cavUdiYill iilaggkypp panipppenn ricAxA NapIkk dUkkkilitapppatttArr
tag_03762_00385542790|muxxxALL yyNA ceYalarr tAkk HamAcelltt vimAxa vipadddill iiRaNNdadu kuRidddu pudiYa vicAranykaLL
tag_01181_01786992108|rAnuva vIrarrkaLukkku aadiNavIxa AAYudaggkaLL aaLikkkapppatumm
tag_08228_00325408819|vIramm patamm mutiNNdadumm uutaxE aatudddapp patamm pannnalAmm eexxRu aaJidd uuggkaLitamm kURixArr
tag_01469_01534490911|pOrUrr EEriYill kudiddda Napary kApppARRRiYa kAvallduRy duny AAYYvALarr
tag_07925_00537915052|caNNdarrpppamm aamyNNdadumm muxxxyvita paladddutaxx kuRRRavunarrvu aavarrkaLy vEtttyYAta AArammpikkkiRadu
tag_03777_00192271180|EErrtell cUppparr ciggkarr mUxxRu iiRudicccuRRRill cAYYcarann veRRRi
tag_01181_00026974472|cexxxy aarukEYuLLLa ssrIperummpudUrill ceYallpatttu vaNNda NOkkkiYA AAly mUtapppatttadu
tag_09674_01353649487|cumArr yymmpadu AAnntukaLukkkumm mEll damizz diryYulaky AAttci ceYYdArr eexxRu kURixAll aadu mikyYAkAdu
tag_03762_00248436529|iilaggkydd duny iirAnuvakk kuzukkkaLixx kuRRRaccceYallkaLy vikkkilIkkss veLiYitttadu
tag_05557_01080648840|iivarrkaLLdAxx yy patadddixx mEkkkapppyYumm kavaXidddukk konntArrkaLL
tag_01469_00882432520|dexx AApppirikkkA darapppill kakicO rapatA mUxxRu vikkketttukaLy kypppaRRRixArr
tag_07925_00905759501|HOmamm Nataddduvadaxx palaxx eexxxa
tag_05632_00491876709|deRRku NOkkki
tag_05557_01272586610|pAliYall vallluRavy pOrr AAYudamAka vakypppatudddi yyNA dIrrmAxamm
tag_05632_01007546895|vaNNdatyNNduvitttIrrkaLL.
tag_03191_00365648168|mE eetttu uulaka cejjciluvy dixamm
tag_01181_02138763456|AA rAcAvixx uudaviYALarr daRRkoly
tag_08228_00696153607|iidddAliYixx rOmm Nakaradddill dUdarakaggkaLill kunntuvetipppu
tag_03777_00838599697|kaxEtiYa NAtALumaxxRa uuRupppixarr dAxx iilaggkyYill pixxdotarapppatttadAkadd derividdduLLLArr
tag_01424_01684923839|cUzall mAcatydalydd datukkka karima uumizzvukkku vari aaRavita AAdddirEliYA ditttamm
tag_03762_00376233396|NAxx eepppati iirukkka vEnntumm eexxRu eexakkku pitikkkiRadO aapppati iirupppExx
tag_01469_00407990600|aamerikkkAvill aaRuNURRRu NARRpadu millliYaxx tAlarr kulukkkalill velllapppatttadu
tag_03837_01838662721|daYAripppALarr caggkamm iidupOll NatakkkAmall ooru varymuRy patuddda vEnntumm eexxRu panivutaxx kEtttukkkoLLkiROmm eexxRu kURixArr
tag_01181_00861237477|kuRRRAlamm aaruvikaLill veLLLapp perukkku kuRyNNdadu
tag_01469_00778894919|cOmAliYakk kataRRkoLLLyYarrkaLAll katadddapppattta piridddAXiYadd dammpadiYarr vituvipppu
tag_03777_00771456345|kAviri mElAnnmy vAriYamm kAviri oozuggkumuRy kuzuvy aamykkka vEnntumm eexxRu kURiYuLLLArr
tag_03777_01587527618|aadu NAxAkavE iirukkka vEnntumm
tag_03191_00980120631|kUtApppazakkka vazakkkaggkaLy vitttu vituggkaLL
tag_05632_00527415060|kAll mylill
tag_01181_01483435376|maxOramAvixx iiYaRRpeYarr kOpicANNdA
tag_07925_00437544517|ka‌ta‌NNda vAra‌dd‌di‌ll pe‌YYda kaxa mazy ma‌RRRu‌mm aadaxy‌dd dota‌rr‌NNdu EE‌RRpa‌ttta veLLLadddAll kuRRRAlamm pO‌xxRa aaruvi pakudikaLill pala‌ddda cEdamm EERRpatttuLLLadu
tag_09162_00056377309|NixyvARRRall NaxxRAka iirukkkumm
tag_06418_00188874339|cerrpiYapp pOrrkkkuRRRavALi milAticc mIdAxa vazakkku AArammpamm
tag_01181_02108363008|ookExakkkall aaruviYill aadika aaLavu NIrrvaradddu kAranamAka cuRRRulApp paYanikaLL kuLidddu makizzNNdaxarr
tag_00535_01879213624|varumm varaxxkaLL eelllAmm daLLLipp pOxadu
tag_09162_01648905923|ticammparr iirupadddi NAxxku AAmm dEdi mudall Jaxavari ooxxRu vary paLLLikaLukkku vitumuRy
tag_05935_01777591509|villliYamm kEdddarixx mitilltaxx dirumanamm
tag_09162_00818314382|yykkkiYa NAtukaLL pAdukApppu aavykkku ruvAnntA derivu
tag_08228_01299541660|aanntArrkktikkkA paXikkkatalill cikkkiYa rahhYakk kapppall mInntadu
tag_01469_01924189357|JUxx iirupadddi eetttu uulaka EEzykaLL dixamm
tag_03191_00713589942|kutummpadddutaxx pArrkkkakk kUtiYa JaxarajjcakamAxa patamm
tag_05632_01923796222|piracccaxyYy vivaridddituggkaLL
tag_09674_00852646488|kurupakavAXixx Nattcadddira cajjcAramm
tag_09162_00920620136|tytttAXikk kapppall mUzzkiYadu eepppati eexa uuYirr dapppiYa kapppall aadikAriYixx pEdddi viLakkkamm
tag_08228_01565349923|cexxxy kAjjcipuramm diruvaLLLUrr AAkiYa mAvatttaggkaLill daRRpOdu iiYallpu vAzzkkky patipppatiYAka dirummpi varukiRadu
tag_05935_02033864220|NOkkkiYA NiRuvaxadddy mykkrOcAqqpptt NiRuvaxamm eezuNURRRu iirupadu kOti tAlarr kotudddu vAggkiYiruNNdadu
tag_01424_00523805660|AAzamAxa pakudikkku cexxRapOdu ditIrexa dannnIrill mUzzkixarr
tag_01469_00847011312|iijjci iitupppazaki pennkaLukkku daxxxammpikkky darumm aaxuhhkA pEttti
tag_06418_01169614806|NAtALumaxxRakk kUtttukkkuzu aamykkkapppatumm
tag_01818_02089911332|Navammparr padddu cevvvAYY kizamy dIpAvaLi panntiky
tag_08228_00305436620|poliviYadd dalyvarr paYanamm ceYYda vimAxadddill cOdaxy yyNAvitamm muRyYita mutivu
tag_01469_00100220451|vanikadddiRRku uuriYavarumm pudaxxdAxx
tag_01409_00760405893|vwvAlixx ooru vaky NarammpanuvE muppparimAna kAttcikaLykk kAnacc ceYYkiRadu
tag_03777_00293435227|aamerikkkAvill maruddduvamaxykkkuLL NataNNda dupppAkkkicccUtttill mUxxRu pErr uuYirizapppu
tag_01424_01286519545|mE iirupadddi ooxxpadu uulaka dammpadiYarr dixamm
tag_09674_00709234687|JOdita rIdiYAka iiNNdakk karudddy eepppatipp pArrkkkiRIrrkaLL
tag_05935_01337530780|kuRipppAka colllapppOxAll ciXimAvill Nakycccuvy kunacccidddiramm eexa iivarr EERRRu NatikkkAda kadApAdddiraggkaLE kityYAdu eexalAmm
tag_01181_01802950390|durukkkiYill pOrAtttakkkArarrkaLL mIdu kAvallduRyYixarr katumm dAkkkudall
tag_01469_00947990571|cUrrYAvixx iiYakkkadddill NatipppArr eexa pEcccirukkkiRadu
tag_01469_01644960377|dexxmERRkupp paruvamazy poYYddduvitttadAll kAviriYixx kuRukkkE uuLLLa aanykaLill NIrixx iirupppu kuRyvAka uuLLLadu
tag_07925_00955329590|AArrmIXiYa iixapppatukolyYixx NURRRAnntu Nikazzvu Nixyvu kURapppatukiRadu
tag_03762_01004189130|pAliYall vallluRavy pOrr AAYudamAka vakypppatudddi yyNA dIrrmAxamm
tag_01469_01376209577|lepaxAXill aaracill iinyvadaRRku eedirrkkkattci iinakkkamm
tag_09162_00067450200|mummpy paggkucc caNNdyYill NatypeRRRa varrdddakadddill cexxcekkss muxxxURRRu ooxxpadu puLLLikaLL aadikaridddu iirupadddi yyYAYiradddu eennnURRRu mUxxRu puLLLikaLAka NilypeRRRadu
tag_09162_00622552729|HariYixx ciggkamm mUxxRill iiNNdi Natikarr
tag_06418_00450030911|kA‌ri‌ll aama‌rr‌NNdapatiYE me‌rixA kata‌RRkary‌Yi‌ll aamy‌kk‌ka‌pppa‌tttu‌LLLa ‌ciRa‌pppu‌pp pa‌nikaLy AA‌rrva‌ddduta‌xx cu‌RR‌Ri‌pppA‌rr‌dddA‌rr
